Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour,Usage_kWh_rolling_avg_3hr,Usage_kWh_lag_1hr
4.68,5.15,0.0,0.0,67.25,100.0,0,4,0,1,4,4,4.656666666666676,4.61
4.61,4.72,0.0,0.0,69.87,100.0,0,4,0,1,4,4,4.633333333333343,4.68
4.64,4.72,0.0,0.0,70.1,100.0,0,4,0,1,4,4,4.643333333333342,4.61
4.64,4.54,0.0,0.0,71.48,100.0,0,4,0,1,4,4,4.63000000000001,4.64
4.61,4.64,0.0,0.0,70.48,100.0,0,4,0,1,4,5,4.63000000000001,4.64
4.61,4.5,0.0,0.0,71.56,100.0,0,4,0,1,4,5,4.620000000000009,4.61
4.64,4.5,0.0,0.0,71.79,100.0,0,4,0,1,4,5,4.620000000000009,4.61
4.61,4.39,0.0,0.0,72.42,100.0,0,4,0,1,4,5,4.620000000000009,4.64
4.61,4.54,0.0,0.0,71.25,100.0,0,4,0,1,4,6,4.62000000000001,4.61
4.61,4.64,0.0,0.0,70.48,100.0,0,4,0,1,4,6,4.61,4.61
4.64,4.82,0.0,0.0,69.35,100.0,0,4,0,1,4,6,4.62000000000001,4.61
4.57,4.68,0.0,0.0,69.86,100.0,0,4,0,1,4,6,4.606666666666676,4.64
4.64,4.57,0.0,0.0,71.25,100.0,0,4,0,1,4,7,4.616666666666677,4.57
4.54,4.61,0.0,0.0,70.17,100.0,0,4,0,1,4,7,4.583333333333343,4.64
5.36,4.79,0.0,0.0,74.56,100.0,0,4,0,1,4,7,4.846666666666676,4.54
7.06,4.9,0.0,0.0,82.15,100.0,0,4,0,1,4,7,5.653333333333343,5.36
7.81,4.68,0.0,0.0,85.78,100.0,0,4,0,1,4,8,6.743333333333343,7.06
83.23,51.73,0.0,0.04,84.93,100.0,0,4,0,1,4,8,32.70000000000001,7.81
108.29,75.82,0.0,0.05,81.92,100.0,0,4,0,1,4,8,66.44333333333334,83.23
111.49,39.17,0.0,0.05,94.35,100.0,0,4,2,1,4,10,101.00333333333334,108.29
96.66,30.89,0.0,0.04,95.25,100.0,0,4,1,1,4,10,105.48,111.49
78.37,28.94,0.0,0.04,93.81,100.0,0,4,1,1,4,11,95.50666666666667,96.66
104.8,59.04,0.0,0.05,87.13,100.0,0,4,1,1,4,11,93.27666666666669,78.37
113.11,60.19,0.0,0.05,88.28,100.0,0,4,1,1,4,11,98.76,104.8
14.15,3.78,18.79,0.01,96.61,60.16,0,4,2,1,4,12,77.35333333333334,113.11
7.85,0.0,26.39,0.0,100.0,28.51,0,4,2,1,4,12,45.03666666666667,14.15
7.02,0.0,26.89,0.0,100.0,25.26,0,4,2,1,4,12,9.673333333333343,7.85
7.63,0.07,26.46,0.0,100.0,27.71,0,4,2,1,4,13,7.50000000000001,7.02
78.37,21.24,1.19,0.04,96.52,99.99,0,4,2,1,4,13,31.00666666666668,7.63
105.12,33.66,0.0,0.05,95.24,100.0,0,4,2,1,4,13,63.706666666666685,78.37
120.6,41.4,0.0,0.06,94.58,100.0,0,4,2,1,4,14,101.36333333333334,105.12
117.97,41.72,0.0,0.05,94.28,100.0,0,4,2,1,4,14,114.56333333333335,120.6
121.93,43.56,0.0,0.06,94.17,100.0,0,4,2,1,4,14,120.16666666666669,117.97
121.07,44.35,0.0,0.06,93.9,100.0,0,4,2,1,4,14,120.32333333333334,121.93
115.42,38.45,0.0,0.05,94.87,100.0,0,4,2,1,4,15,119.47333333333336,121.07
115.49,41.15,0.0,0.05,94.2,100.0,0,4,2,1,4,15,117.32666666666667,115.42
101.92,39.06,0.0,0.05,93.38,100.0,0,4,2,1,4,15,110.94333333333334,115.49
118.94,49.97,0.0,0.05,92.19,100.0,0,4,2,1,4,16,112.11666666666667,101.92
88.27,28.73,0.0,0.04,95.09,100.0,0,4,2,1,4,16,103.04333333333334,118.94
119.99,38.99,0.0,0.06,95.1,100.0,0,4,2,1,4,16,109.06666666666668,88.27
97.63,37.26,0.0,0.04,93.43,100.0,0,4,2,1,4,17,101.96333333333332,119.99
122.04,51.44,0.0,0.06,92.15,100.0,0,4,1,1,4,17,113.22000000000001,97.63
43.06,1.94,3.46,0.02,99.9,99.68,0,4,1,1,4,17,87.57666666666667,122.04
65.38,7.09,2.12,0.03,99.42,99.95,0,4,1,1,4,18,76.82666666666667,43.06
39.71,16.24,0.54,0.02,92.56,99.99,0,4,1,1,4,18,49.38333333333335,65.38
51.59,33.34,0.0,0.02,83.99,100.0,0,4,1,1,4,18,52.22666666666668,39.71
46.4,15.26,0.0,0.02,94.99,100.0,0,4,1,1,4,18,45.90000000000001,51.59
67.18,28.55,0.0,0.03,92.03,100.0,0,4,1,1,4,19,55.05666666666667,46.4
53.39,18.0,0.0,0.02,94.76,100.0,0,4,1,1,4,19,55.65666666666667,67.18
52.74,16.31,0.0,0.02,95.54,100.0,0,4,1,1,4,19,57.77000000000001,53.39
69.84,38.88,0.0,0.03,87.37,100.0,0,4,1,1,4,19,58.65666666666667,52.74
51.16,17.93,0.0,0.02,94.37,100.0,0,4,1,1,4,20,57.913333333333334,69.84
64.58,28.58,0.0,0.03,91.45,100.0,0,4,2,1,4,20,61.86000000000001,51.16
69.3,39.92,0.0,0.03,86.65,100.0,0,4,2,1,4,20,61.68000000000001,64.58
46.62,11.99,0.04,0.02,96.85,100.0,0,4,2,1,4,20,60.166666666666664,69.3
36.22,3.1,2.77,0.02,99.64,99.71,0,4,2,1,4,21,50.71333333333334,46.62
8.28,0.0,24.08,0.0,100.0,32.52,0,4,2,1,4,21,30.373333333333335,36.22
6.08,0.0,25.56,0.0,100.0,23.14,0,4,2,1,4,21,16.860000000000003,8.28
5.26,0.0,25.78,0.0,100.0,19.99,0,4,2,1,4,21,6.540000000000004,6.08
5.15,0.0,25.85,0.0,100.0,19.54,0,4,2,1,4,22,5.496666666666672,5.26
5.04,2.16,14.65,0.0,91.91,32.53,0,4,1,1,4,22,5.150000000000005,5.15
4.82,6.37,0.0,0.0,60.34,100.0,0,4,1,1,4,22,5.003333333333338,5.04
4.75,6.34,0.0,0.0,59.96,100.0,0,4,1,1,4,22,4.8700000000000045,4.82
4.79,6.01,0.0,0.0,62.33,100.0,0,4,1,1,4,23,4.7866666666666715,4.75
4.64,5.18,0.0,0.0,66.72,100.0,0,4,0,1,4,23,4.726666666666671,4.79
4.64,4.79,0.0,0.0,69.58,100.0,0,4,0,1,4,23,4.690000000000004,4.64
4.61,5.04,0.0,0.0,67.49,100.0,0,4,0,1,4,23,4.630000000000005,4.64
4.72,5.15,0.0,0.0,67.57,100.0,0,0,0,1,5,0,4.656666666666671,4.61
4.68,5.22,0.0,0.0,66.75,100.0,0,0,0,1,5,0,4.670000000000004,4.72
4.68,5.54,0.0,0.0,64.53,100.0,0,0,0,1,5,0,4.693333333333338,4.68
4.14,4.5,0.0,0.0,67.71,100.0,0,0,0,1,5,0,4.500000000000004,4.68
4.72,5.58,0.0,0.0,64.58,100.0,0,0,0,1,5,1,4.513333333333338,4.14
4.68,5.36,0.0,0.0,65.77,100.0,0,0,0,1,5,1,4.513333333333338,4.72
4.68,5.33,0.0,0.0,65.98,100.0,0,0,0,1,5,1,4.693333333333338,4.68
4.61,4.86,0.0,0.0,68.82,100.0,0,0,0,1,5,1,4.656666666666671,4.68
4.61,4.68,0.0,0.0,70.18,100.0,0,0,0,1,5,2,4.633333333333338,4.61
4.64,5.0,0.0,0.0,68.02,100.0,0,0,0,1,5,2,4.6200000000000045,4.61
4.64,4.97,0.0,0.0,68.24,100.0,0,0,0,1,5,2,4.630000000000005,4.64
4.68,5.22,0.0,0.0,66.75,100.0,0,0,0,1,5,2,4.653333333333338,4.64
4.64,5.04,0.0,0.0,67.73,100.0,0,0,0,1,5,3,4.653333333333339,4.68
4.61,5.08,0.0,0.0,67.2,100.0,0,0,0,1,5,3,4.643333333333338,4.64
4.68,5.04,0.0,0.0,68.05,100.0,0,0,0,1,5,3,4.643333333333338,4.61
4.61,5.0,0.0,0.0,67.79,100.0,0,0,0,1,5,3,4.633333333333337,4.68
4.72,5.0,0.0,0.0,68.65,100.0,0,0,0,1,5,4,4.670000000000004,4.61
4.61,4.68,0.0,0.0,70.18,100.0,0,0,0,1,5,4,4.646666666666672,4.72
4.61,4.72,0.0,0.0,69.87,100.0,0,0,0,1,5,4,4.646666666666672,4.61
4.61,4.86,0.0,0.0,68.82,100.0,0,0,0,1,5,4,4.61,4.61
4.61,4.82,0.0,0.0,69.12,100.0,0,0,0,1,5,5,4.61,4.61
4.68,4.97,0.0,0.0,68.55,100.0,0,0,0,1,5,5,4.633333333333338,4.61
4.64,4.93,0.0,0.0,68.54,100.0,0,0,0,1,5,5,4.643333333333338,4.68
4.57,4.79,0.0,0.0,69.03,100.0,0,0,0,1,5,5,4.630000000000005,4.64
4.64,4.93,0.0,0.0,68.54,100.0,0,0,0,1,5,6,4.616666666666672,4.57
4.61,4.79,0.0,0.0,69.34,100.0,0,0,0,1,5,6,4.606666666666672,4.64
4.64,4.82,0.0,0.0,69.35,100.0,0,0,0,1,5,6,4.630000000000005,4.61
4.61,4.72,0.0,0.0,69.87,100.0,0,0,0,1,5,6,4.6200000000000045,4.64
4.61,4.9,0.0,0.0,68.52,100.0,0,0,0,1,5,7,4.620000000000005,4.61
4.57,5.08,0.0,0.0,66.88,100.0,0,0,0,1,5,7,4.596666666666672,4.61
5.33,4.97,0.0,0.0,73.14,100.0,0,0,0,1,5,7,4.836666666666671,4.57
6.98,5.18,0.0,0.0,80.3,100.0,0,0,0,1,5,7,5.626666666666672,5.33
7.02,4.97,0.0,0.0,81.62,100.0,0,0,0,1,5,8,6.443333333333338,6.98
72.14,45.22,0.0,0.03,84.73,100.0,0,0,0,1,5,8,28.71333333333334,7.02
117.61,66.56,0.0,0.05,87.03,100.0,0,0,0,1,5,8,65.59,72.14
98.71,62.35,0.0,0.05,84.55,100.0,0,0,0,1,5,8,96.15333333333332,117.61
120.71,36.47,0.0,0.06,95.73,100.0,0,0,2,1,5,9,112.34333333333332,98.71
94.82,32.76,0.0,0.04,94.52,100.0,0,0,2,1,5,9,104.74666666666667,120.71
114.7,39.02,0.0,0.05,94.67,100.0,0,0,2,1,5,9,110.07666666666667,94.82
77.08,26.35,0.0,0.04,94.62,100.0,0,0,1,1,5,10,95.53333333333335,114.7
114.3,43.81,0.0,0.05,93.38,100.0,0,0,1,1,5,11,102.02666666666669,77.08
120.28,65.99,0.0,0.06,87.67,100.0,0,0,1,1,5,11,103.88666666666667,114.3
97.88,42.19,0.0,0.04,91.83,100.0,0,0,1,1,5,12,110.82000000000001,120.28
8.86,0.72,20.2,0.0,99.67,40.17,0,0,2,1,5,12,75.67333333333333,97.88
7.92,0.0,26.32,0.0,100.0,28.81,0,0,2,1,5,12,38.220000000000006,8.86
8.32,0.0,25.74,0.0,100.0,30.76,0,0,2,1,5,12,8.366666666666672,7.92
8.21,0.0,25.81,0.0,100.0,30.31,0,0,2,1,5,13,8.150000000000006,8.32
50.08,10.12,7.6,0.02,98.02,98.87,0,0,2,1,5,13,22.203333333333337,8.21
114.05,36.43,0.0,0.05,95.26,100.0,0,0,2,1,5,13,57.446666666666665,50.08
69.73,19.37,0.0,0.03,96.35,100.0,0,0,2,1,5,14,77.95333333333333,114.05
72.58,29.77,0.0,0.03,92.52,100.0,0,0,2,1,5,14,85.45333333333333,69.73
87.05,36.65,0.0,0.04,92.16,100.0,0,0,2,1,5,14,76.45333333333333,72.58
81.72,28.76,0.0,0.04,94.33,100.0,0,0,2,1,5,15,80.45,87.05
96.84,36.9,0.0,0.04,93.45,100.0,0,0,2,1,5,15,88.53666666666668,81.72
92.95,38.09,0.0,0.04,92.53,100.0,0,0,2,1,5,15,90.50333333333333,96.84
98.5,39.02,0.0,0.05,92.97,100.0,0,0,2,1,5,16,96.09666666666668,92.95
121.07,44.93,0.0,0.06,93.75,100.0,0,0,2,1,5,16,104.17333333333333,98.5
69.8,27.79,0.0,0.03,92.91,100.0,0,0,2,1,5,17,96.45666666666666,121.07
117.68,51.98,0.0,0.05,91.47,100.0,0,0,1,1,5,17,102.85000000000001,69.8
41.54,1.8,6.98,0.02,99.91,98.62,0,0,1,1,5,17,76.34,117.68
75.06,13.5,3.56,0.03,98.42,99.89,0,0,1,1,5,18,78.09333333333335,41.54
43.38,18.9,0.61,0.02,91.68,99.99,0,0,1,1,5,18,53.326666666666675,75.06
68.54,45.68,0.0,0.03,83.21,100.0,0,0,1,1,5,18,62.326666666666675,43.38
59.8,24.62,0.0,0.03,92.47,100.0,0,0,1,1,5,18,57.24000000000001,68.54
65.05,27.65,0.0,0.03,92.03,100.0,0,0,1,1,5,19,64.46333333333334,59.8
67.0,27.72,0.0,0.03,92.4,100.0,0,0,1,1,5,19,63.949999999999996,65.05
57.28,20.92,0.0,0.03,93.93,100.0,0,0,1,1,5,19,63.11000000000001,67.0
55.62,19.66,0.0,0.03,94.28,100.0,0,0,1,1,5,19,59.96666666666667,57.28
51.77,16.34,0.0,0.02,95.36,100.0,0,0,1,1,5,20,54.89000000000001,55.62
44.17,4.18,0.04,0.02,99.56,100.0,0,0,2,1,5,20,50.52,51.77
55.15,11.52,0.07,0.03,97.89,100.0,0,0,2,1,5,20,50.36333333333334,44.17
38.05,1.4,4.43,0.02,99.93,99.33,0,0,2,1,5,20,45.79,55.15
19.51,0.0,17.64,0.01,100.0,74.18,0,0,2,1,5,21,37.57,38.05
9.32,0.0,24.05,0.0,100.0,36.13,0,0,2,1,5,21,22.293333333333333,19.51
4.61,0.0,26.68,0.0,100.0,17.03,0,0,2,1,5,21,11.146666666666668,9.32
4.54,0.0,26.64,0.0,100.0,16.8,0,0,2,1,5,21,6.156666666666666,4.61
4.54,0.0,26.6,0.0,100.0,16.82,0,0,2,1,5,22,4.5633333333333335,4.54
4.28,1.44,15.19,0.0,94.78,27.12,0,0,1,1,5,22,4.453333333333334,4.54
4.1,4.32,0.0,0.0,68.84,100.0,0,0,1,1,5,22,4.306666666666667,4.28
4.14,4.21,0.0,0.0,70.12,100.0,0,0,1,1,5,22,4.173333333333333,4.1
4.07,4.07,0.0,0.0,70.71,100.0,0,0,1,1,5,23,4.103333333333333,4.14
4.03,3.2,0.0,0.0,78.31,100.0,0,0,0,1,5,23,4.08,4.07
4.07,3.85,0.0,0.0,72.65,100.0,0,0,0,1,5,23,4.0566666666666675,4.03
4.14,4.39,0.0,0.0,68.61,100.0,0,0,0,1,5,23,4.080000000000001,4.07
4.14,4.5,0.0,0.0,67.71,100.0,1,2,0,1,6,0,4.116666666666666,4.14
4.14,4.82,0.0,0.0,65.16,100.0,1,2,0,1,6,0,4.14,4.14
4.1,4.68,0.0,0.0,65.9,100.0,1,2,0,1,6,0,4.126666666666666,4.14
3.6,3.28,0.0,0.0,73.92,100.0,1,2,0,1,6,0,3.9466666666666668,4.1
4.14,4.93,0.0,0.0,64.31,100.0,1,2,0,1,6,1,3.9466666666666668,3.6
4.14,4.64,0.0,0.0,66.58,100.0,1,2,0,1,6,1,3.9599999999999995,4.14
4.18,4.57,0.0,0.0,67.49,100.0,1,2,0,1,6,1,4.153333333333333,4.14
4.14,5.0,0.0,0.0,63.78,100.0,1,2,0,1,6,1,4.153333333333332,4.18
4.18,5.36,0.0,0.0,61.5,100.0,1,2,0,1,6,2,4.166666666666665,4.14
4.18,5.47,0.0,0.0,60.72,100.0,1,2,0,1,6,2,4.166666666666665,4.18
4.18,5.4,0.0,0.0,61.21,100.0,1,2,0,1,6,2,4.18,4.18
4.28,5.58,0.0,0.0,60.86,100.0,1,2,0,1,6,2,4.213333333333333,4.18
4.21,5.62,0.0,0.0,59.95,100.0,1,2,0,1,6,3,4.223333333333333,4.28
4.14,5.54,0.0,0.0,59.86,100.0,1,2,0,1,6,3,4.21,4.21
4.18,5.54,0.0,0.0,60.23,100.0,1,2,0,1,6,3,4.176666666666666,4.14
4.18,5.72,0.0,0.0,59.0,100.0,1,2,0,1,6,3,4.166666666666666,4.18
4.28,5.76,0.0,0.0,59.64,100.0,1,2,0,1,6,4,4.213333333333334,4.18
4.21,5.8,0.0,0.0,58.74,100.0,1,2,0,1,6,4,4.223333333333334,4.28
4.18,5.58,0.0,0.0,59.95,100.0,1,2,0,1,6,4,4.223333333333333,4.21
4.21,5.83,0.0,0.0,58.54,100.0,1,2,0,1,6,4,4.199999999999999,4.18
4.18,5.83,0.0,0.0,58.27,100.0,1,2,0,1,6,5,4.189999999999999,4.21
4.25,5.51,0.0,0.0,61.08,100.0,1,2,0,1,6,5,4.213333333333332,4.18
4.18,5.29,0.0,0.0,62.0,100.0,1,2,0,1,6,5,4.203333333333333,4.25
4.14,5.26,0.0,0.0,61.85,100.0,1,2,0,1,6,5,4.1899999999999995,4.18
4.14,5.4,0.0,0.0,60.84,100.0,1,2,0,1,6,6,4.153333333333332,4.14
4.14,5.47,0.0,0.0,60.35,100.0,1,2,0,1,6,6,4.14,4.14
4.21,5.29,0.0,0.0,62.27,100.0,1,2,0,1,6,6,4.163333333333333,4.14
4.21,5.4,0.0,0.0,61.49,100.0,1,2,0,1,6,6,4.1866666666666665,4.21
4.14,5.51,0.0,0.0,60.07,100.0,1,2,0,1,6,7,4.1866666666666665,4.21
4.07,5.22,0.0,0.0,61.49,100.0,1,2,0,1,6,7,4.14,4.14
4.1,5.29,0.0,0.0,61.26,100.0,1,2,0,1,6,7,4.103333333333333,4.07
4.1,5.26,0.0,0.0,61.48,100.0,1,2,0,1,6,7,4.09,4.1
4.18,5.29,0.0,0.0,62.0,100.0,1,2,0,1,6,8,4.126666666666666,4.1
4.07,5.11,0.0,0.0,62.3,100.0,1,2,0,1,6,8,4.116666666666666,4.18
4.07,5.08,0.14,0.0,62.53,99.94,1,2,0,1,6,8,4.1066666666666665,4.07
4.36,0.0,20.7,0.0,100.0,20.61,1,2,0,1,6,9,4.166666666666667,4.07
4.54,0.0,26.5,0.0,100.0,16.89,1,2,0,1,6,9,4.323333333333333,4.36
4.43,0.0,26.39,0.0,100.0,16.56,1,2,0,1,6,9,4.4433333333333325,4.54
4.0,0.0,20.99,0.0,100.0,18.72,1,2,0,1,6,9,4.323333333333333,4.43
4.25,0.0,23.33,0.0,100.0,17.92,1,2,0,1,6,10,4.226666666666667,4.0
4.28,0.0,23.33,0.0,100.0,18.04,1,2,0,1,6,10,4.176666666666667,4.25
3.82,0.0,19.73,0.0,100.0,19.01,1,2,0,1,6,10,4.116666666666666,4.28
4.32,0.0,26.89,0.0,100.0,15.86,1,2,0,1,6,10,4.14,3.82
3.46,0.0,17.93,0.0,100.0,18.95,1,2,0,1,6,11,3.866666666666667,4.32
4.0,0.0,9.9,0.0,100.0,37.46,1,2,0,1,6,11,3.926666666666667,3.46
3.49,0.0,7.06,0.0,100.0,44.31,1,2,0,1,6,11,3.65,4.0
3.71,0.0,7.63,0.0,100.0,43.73,1,2,0,1,6,11,3.733333333333333,3.49
3.89,0.0,7.42,0.0,100.0,46.43,1,2,0,1,6,12,3.6966666666666668,3.71
3.53,0.0,14.08,0.0,100.0,24.32,1,2,0,1,6,12,3.7099999999999995,3.89
4.25,0.0,24.91,0.0,100.0,16.82,1,2,0,1,6,12,3.89,3.53
3.56,0.0,17.39,0.0,100.0,20.06,1,2,0,1,6,12,3.78,4.25
4.03,0.0,22.54,0.0,100.0,17.6,1,2,0,1,6,13,3.9466666666666668,3.56
3.64,0.0,19.69,0.0,100.0,18.18,1,2,0,1,6,13,3.7433333333333336,4.03
3.53,0.0,18.14,0.0,100.0,19.1,1,2,0,1,6,13,3.733333333333333,3.64
4.03,0.0,25.16,0.0,100.0,15.82,1,2,0,1,6,13,3.733333333333333,3.53
3.38,0.0,17.75,0.0,100.0,18.71,1,2,0,1,6,14,3.6466666666666665,4.03
3.74,0.0,20.92,0.0,100.0,17.6,1,2,0,1,6,14,3.716666666666667,3.38
3.82,0.0,21.67,0.0,100.0,17.36,1,2,0,1,6,14,3.6466666666666665,3.74
3.46,0.0,17.5,0.0,100.0,19.4,1,2,0,1,6,14,3.6733333333333333,3.82
4.0,0.0,23.0,0.0,100.0,17.13,1,2,0,1,6,15,3.76,3.46
3.64,0.0,18.9,0.0,100.0,18.91,1,2,0,1,6,15,3.6999999999999997,4.0
3.42,0.0,17.42,0.0,100.0,19.26,1,2,0,1,6,15,3.686666666666667,3.64
4.18,0.0,24.3,0.0,100.0,16.95,1,2,0,1,6,15,3.7466666666666666,3.42
3.53,0.0,18.43,0.0,100.0,18.81,1,2,0,1,6,16,3.7099999999999995,4.18
3.38,0.0,17.6,0.0,100.0,18.86,1,2,0,1,6,16,3.6966666666666668,3.53
4.03,0.0,24.73,0.0,100.0,16.08,1,2,0,1,6,16,3.6466666666666665,3.38
3.42,0.0,18.18,0.0,100.0,18.49,1,2,0,1,6,16,3.61,4.03
3.42,0.0,17.71,0.0,100.0,18.96,1,2,0,1,6,17,3.623333333333333,3.42
4.1,0.0,24.91,0.0,100.0,16.24,1,2,0,1,6,17,3.6466666666666665,3.42
3.38,0.0,18.0,0.0,100.0,18.46,1,2,0,1,6,17,3.633333333333333,4.1
3.38,0.0,17.82,0.0,100.0,18.64,1,2,0,1,6,17,3.6199999999999997,3.38
4.03,0.0,24.62,0.0,100.0,16.15,1,2,0,1,6,18,3.5966666666666662,3.38
3.46,0.0,7.96,0.0,100.0,39.86,1,2,0,1,6,18,3.6233333333333335,4.03
3.24,0.0,6.23,0.0,100.0,46.14,1,2,0,1,6,18,3.5766666666666667,3.46
3.85,0.0,20.88,0.0,100.0,18.13,1,2,0,1,6,18,3.516666666666667,3.24
3.53,0.0,18.94,0.0,100.0,18.32,1,2,0,1,6,19,3.5400000000000005,3.85
3.42,0.0,17.86,0.0,100.0,18.81,1,2,0,1,6,19,3.6,3.53
4.03,0.0,24.19,0.0,100.0,16.43,1,2,0,1,6,19,3.66,3.42
3.49,0.0,18.65,0.0,100.0,18.39,1,2,0,1,6,19,3.646666666666667,4.03
3.42,0.0,17.82,0.0,100.0,18.85,1,2,0,1,6,20,3.646666666666667,3.49
4.07,0.0,24.16,0.0,100.0,16.61,1,2,0,1,6,20,3.66,3.42
3.56,0.0,18.79,0.0,100.0,18.62,1,2,0,1,6,20,3.6833333333333336,4.07
3.53,0.0,17.68,0.0,100.0,19.58,1,2,0,1,6,20,3.72,3.56
4.1,0.0,24.16,0.0,100.0,16.73,1,2,0,1,6,21,3.73,3.53
3.6,0.0,18.97,0.0,100.0,18.64,1,2,0,1,6,21,3.7433333333333327,4.1
3.49,0.0,17.6,0.0,100.0,19.45,1,2,0,1,6,21,3.73,3.6
4.1,0.0,24.41,0.0,100.0,16.56,1,2,0,1,6,21,3.73,3.49
3.56,0.0,18.18,0.0,100.0,19.22,1,2,0,1,6,22,3.716666666666667,4.1
3.31,1.15,10.01,0.0,94.46,31.4,1,2,0,1,6,22,3.6566666666666663,3.56
3.82,4.25,0.0,0.0,66.85,100.0,1,2,0,1,6,22,3.563333333333333,3.31
3.24,3.35,0.0,0.0,69.52,100.0,1,2,0,1,6,22,3.4566666666666666,3.82
3.24,3.2,0.0,0.0,71.15,100.0,1,2,0,1,6,23,3.4333333333333336,3.24
3.82,3.46,0.0,0.0,74.12,100.0,1,2,0,1,6,23,3.4333333333333336,3.24
3.1,2.56,0.0,0.0,77.11,100.0,1,2,0,1,6,23,3.3866666666666667,3.82
3.31,2.92,0.0,0.0,74.99,100.0,1,2,0,1,6,23,3.41,3.1
3.13,2.74,0.0,0.0,75.24,100.0,1,3,0,1,7,0,3.1799999999999997,3.31
3.49,3.17,0.0,0.0,74.02,100.0,1,3,0,1,7,0,3.31,3.13
3.64,3.6,0.0,0.0,71.1,100.0,1,3,0,1,7,0,3.42,3.49
3.28,3.85,0.0,0.0,64.85,100.0,1,3,0,1,7,0,3.47,3.64
3.2,3.02,0.0,0.0,72.73,100.0,1,3,0,1,7,1,3.3733333333333335,3.28
3.56,3.6,0.0,0.0,70.31,100.0,1,3,0,1,7,1,3.3466666666666662,3.2
3.49,3.6,0.0,0.0,69.61,100.0,1,3,0,1,7,1,3.4166666666666665,3.56
3.31,3.2,0.0,0.0,71.9,100.0,1,3,0,1,7,1,3.453333333333333,3.49
3.74,4.28,0.0,0.0,65.8,100.0,1,3,0,1,7,2,3.513333333333333,3.31
3.38,3.38,0.0,0.0,70.71,100.0,1,3,0,1,7,2,3.4766666666666666,3.74
3.17,3.02,0.0,0.0,72.4,100.0,1,3,0,1,7,2,3.4299999999999997,3.38
3.89,4.32,0.0,0.0,66.92,100.0,1,3,0,1,7,2,3.48,3.17
3.35,3.17,0.0,0.0,72.64,100.0,1,3,0,1,7,3,3.47,3.89
3.28,3.28,0.0,0.0,70.71,100.0,1,3,0,1,7,3,3.5066666666666664,3.35
3.82,4.14,0.0,0.0,67.81,100.0,1,3,0,1,7,3,3.483333333333333,3.28
3.24,3.2,0.0,0.0,71.15,100.0,1,3,0,1,7,3,3.4466666666666668,3.82
3.42,3.6,0.0,0.0,68.87,100.0,1,3,0,1,7,4,3.4933333333333336,3.24
3.71,3.92,0.0,0.0,68.74,100.0,1,3,0,1,7,4,3.456666666666667,3.42
3.24,3.31,0.0,0.0,69.95,100.0,1,3,0,1,7,4,3.456666666666667,3.71
3.67,4.18,0.0,0.0,65.98,100.0,1,3,0,1,7,4,3.5400000000000005,3.24
3.38,3.6,0.0,0.0,68.45,100.0,1,3,0,1,7,5,3.4299999999999997,3.67
3.24,3.28,0.0,0.0,70.28,100.0,1,3,0,1,7,5,3.4299999999999997,3.38
3.96,4.36,0.0,0.0,67.23,100.0,1,3,0,1,7,5,3.526666666666667,3.24
3.24,3.31,0.0,0.0,69.95,100.0,1,3,0,1,7,5,3.4800000000000004,3.96
3.31,3.64,0.0,0.0,67.28,100.0,1,3,0,1,7,6,3.5033333333333334,3.24
3.82,4.39,0.0,0.0,65.64,100.0,1,3,0,1,7,6,3.456666666666667,3.31
3.24,3.28,0.0,0.0,70.28,100.0,1,3,0,1,7,6,3.456666666666667,3.82
3.53,3.71,0.0,0.0,68.93,100.0,1,3,0,1,7,6,3.53,3.24
3.64,4.1,0.0,0.0,66.39,100.0,1,3,0,1,7,7,3.47,3.53
3.2,3.64,0.0,0.0,66.03,100.0,1,3,0,1,7,7,3.456666666666667,3.64
3.67,4.54,0.0,0.0,62.87,100.0,1,3,0,1,7,7,3.503333333333334,3.2
3.46,4.21,0.0,0.0,63.49,100.0,1,3,0,1,7,7,3.4433333333333334,3.67
3.28,3.82,0.0,0.0,65.14,100.0,1,3,0,1,7,8,3.47,3.46
3.82,4.86,0.0,0.0,61.8,100.0,1,3,0,1,7,8,3.5199999999999996,3.28
3.35,4.03,0.0,0.0,63.92,100.0,1,3,0,1,7,8,3.483333333333333,3.82
3.28,3.85,0.18,0.0,64.85,99.85,1,3,0,1,7,8,3.483333333333333,3.35
4.14,0.0,19.3,0.0,100.0,20.97,1,3,0,1,7,9,3.59,3.28
3.56,0.0,17.21,0.0,100.0,20.26,1,3,0,1,7,9,3.66,4.14
3.71,0.0,18.04,0.0,100.0,20.14,1,3,0,1,7,9,3.8033333333333332,3.56
4.1,0.0,22.93,0.0,100.0,17.6,1,3,0,1,7,9,3.7900000000000005,3.71
3.56,0.0,17.21,0.0,100.0,20.26,1,3,0,1,7,10,3.7899999999999996,4.1
3.82,0.0,19.91,0.0,100.0,18.84,1,3,0,1,7,10,3.8266666666666667,3.56
3.96,0.0,21.35,0.0,100.0,18.24,1,3,0,1,7,10,3.78,3.82
3.56,0.0,17.28,0.0,100.0,20.18,1,3,0,1,7,10,3.78,3.96
3.92,0.0,21.35,0.0,100.0,18.06,1,3,0,1,7,11,3.813333333333334,3.56
