Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour
4.61,4.9,0.0,0.0,68.52,100.0,0,0,0,1,5,7
4.57,5.08,0.0,0.0,66.88,100.0,0,0,0,1,5,7
5.33,4.97,0.0,0.0,73.14,100.0,0,0,0,1,5,7
6.98,5.18,0.0,0.0,80.3,100.0,0,0,0,1,5,7
7.02,4.97,0.0,0.0,81.62,100.0,0,0,0,1,5,8
72.14,45.22,0.0,0.03,84.73,100.0,0,0,0,1,5,8
117.61,66.56,0.0,0.05,87.03,100.0,0,0,0,1,5,8
98.71,62.35,0.0,0.05,84.55,100.0,0,0,0,1,5,8
120.71,36.47,0.0,0.06,95.73,100.0,0,0,2,1,5,9
94.82,32.76,0.0,0.04,94.52,100.0,0,0,2,1,5,9
114.7,39.02,0.0,0.05,94.67,100.0,0,0,2,1,5,9
77.08,26.35,0.0,0.04,94.62,100.0,0,0,1,1,5,10
114.3,43.81,0.0,0.05,93.38,100.0,0,0,1,1,5,11
120.28,65.99,0.0,0.06,87.67,100.0,0,0,1,1,5,11
97.88,42.19,0.0,0.04,91.83,100.0,0,0,1,1,5,12
8.86,0.72,20.2,0.0,99.67,40.17,0,0,2,1,5,12
7.92,0.0,26.32,0.0,100.0,28.81,0,0,2,1,5,12
8.32,0.0,25.74,0.0,100.0,30.76,0,0,2,1,5,12
8.21,0.0,25.81,0.0,100.0,30.31,0,0,2,1,5,13
50.08,10.12,7.6,0.02,98.02,98.87,0,0,2,1,5,13
114.05,36.43,0.0,0.05,95.26,100.0,0,0,2,1,5,13
69.73,19.37,0.0,0.03,96.35,100.0,0,0,2,1,5,14
72.58,29.77,0.0,0.03,92.52,100.0,0,0,2,1,5,14
87.05,36.65,0.0,0.04,92.16,100.0,0,0,2,1,5,14
81.72,28.76,0.0,0.04,94.33,100.0,0,0,2,1,5,15
96.84,36.9,0.0,0.04,93.45,100.0,0,0,2,1,5,15
92.95,38.09,0.0,0.04,92.53,100.0,0,0,2,1,5,15
98.5,39.02,0.0,0.05,92.97,100.0,0,0,2,1,5,16
121.07,44.93,0.0,0.06,93.75,100.0,0,0,2,1,5,16
69.8,27.79,0.0,0.03,92.91,100.0,0,0,2,1,5,17
117.68,51.98,0.0,0.05,91.47,100.0,0,0,1,1,5,17
41.54,1.8,6.98,0.02,99.91,98.62,0,0,1,1,5,17
75.06,13.5,3.56,0.03,98.42,99.89,0,0,1,1,5,18
43.38,18.9,0.61,0.02,91.68,99.99,0,0,1,1,5,18
68.54,45.68,0.0,0.03,83.21,100.0,0,0,1,1,5,18
59.8,24.62,0.0,0.03,92.47,100.0,0,0,1,1,5,18
65.05,27.65,0.0,0.03,92.03,100.0,0,0,1,1,5,19
67.0,27.72,0.0,0.03,92.4,100.0,0,0,1,1,5,19
57.28,20.92,0.0,0.03,93.93,100.0,0,0,1,1,5,19
55.62,19.66,0.0,0.03,94.28,100.0,0,0,1,1,5,19
51.77,16.34,0.0,0.02,95.36,100.0,0,0,1,1,5,20
44.17,4.18,0.04,0.02,99.56,100.0,0,0,2,1,5,20
55.15,11.52,0.07,0.03,97.89,100.0,0,0,2,1,5,20
38.05,1.4,4.43,0.02,99.93,99.33,0,0,2,1,5,20
19.51,0.0,17.64,0.01,100.0,74.18,0,0,2,1,5,21
9.32,0.0,24.05,0.0,100.0,36.13,0,0,2,1,5,21
4.61,0.0,26.68,0.0,100.0,17.03,0,0,2,1,5,21
4.54,0.0,26.64,0.0,100.0,16.8,0,0,2,1,5,21
4.54,0.0,26.6,0.0,100.0,16.82,0,0,2,1,5,22
4.28,1.44,15.19,0.0,94.78,27.12,0,0,1,1,5,22
4.1,4.32,0.0,0.0,68.84,100.0,0,0,1,1,5,22
4.14,4.21,0.0,0.0,70.12,100.0,0,0,1,1,5,22
4.07,4.07,0.0,0.0,70.71,100.0,0,0,1,1,5,23
4.03,3.2,0.0,0.0,78.31,100.0,0,0,0,1,5,23
4.07,3.85,0.0,0.0,72.65,100.0,0,0,0,1,5,23
4.14,4.39,0.0,0.0,68.61,100.0,0,0,0,1,5,23
4.14,4.5,0.0,0.0,67.71,100.0,0,0,0,1,5,0
4.14,4.5,0.0,0.0,67.71,100.0,1,2,0,1,6,0
4.14,4.82,0.0,0.0,65.16,100.0,1,2,0,1,6,0
4.1,4.68,0.0,0.0,65.9,100.0,1,2,0,1,6,0
4.14,4.93,0.0,0.0,64.31,100.0,1,2,0,1,6,1
4.14,4.64,0.0,0.0,66.58,100.0,1,2,0,1,6,1
4.18,4.57,0.0,0.0,67.49,100.0,1,2,0,1,6,1
4.14,5.0,0.0,0.0,63.78,100.0,1,2,0,1,6,1
4.18,5.36,0.0,0.0,61.5,100.0,1,2,0,1,6,2
4.18,5.47,0.0,0.0,60.72,100.0,1,2,0,1,6,2
4.18,5.4,0.0,0.0,61.21,100.0,1,2,0,1,6,2
4.28,5.58,0.0,0.0,60.86,100.0,1,2,0,1,6,2
4.21,5.62,0.0,0.0,59.95,100.0,1,2,0,1,6,3
4.14,5.54,0.0,0.0,59.86,100.0,1,2,0,1,6,3
4.18,5.54,0.0,0.0,60.23,100.0,1,2,0,1,6,3
4.18,5.72,0.0,0.0,59.0,100.0,1,2,0,1,6,3
4.28,5.76,0.0,0.0,59.64,100.0,1,2,0,1,6,4
4.21,5.8,0.0,0.0,58.74,100.0,1,2,0,1,6,4
4.18,5.58,0.0,0.0,59.95,100.0,1,2,0,1,6,4
4.21,5.83,0.0,0.0,58.54,100.0,1,2,0,1,6,4
4.18,5.83,0.0,0.0,58.27,100.0,1,2,0,1,6,5
4.25,5.51,0.0,0.0,61.08,100.0,1,2,0,1,6,5
4.18,5.29,0.0,0.0,62.0,100.0,1,2,0,1,6,5
4.14,5.26,0.0,0.0,61.85,100.0,1,2,0,1,6,5
4.14,5.4,0.0,0.0,60.84,100.0,1,2,0,1,6,6
4.14,5.47,0.0,0.0,60.35,100.0,1,2,0,1,6,6
4.21,5.29,0.0,0.0,62.27,100.0,1,2,0,1,6,6
4.21,5.4,0.0,0.0,61.49,100.0,1,2,0,1,6,6
4.14,5.51,0.0,0.0,60.07,100.0,1,2,0,1,6,7
4.07,5.22,0.0,0.0,61.49,100.0,1,2,0,1,6,7
4.1,5.29,0.0,0.0,61.26,100.0,1,2,0,1,6,7
4.1,5.26,0.0,0.0,61.48,100.0,1,2,0,1,6,7
4.18,5.29,0.0,0.0,62.0,100.0,1,2,0,1,6,8
4.07,5.11,0.0,0.0,62.3,100.0,1,2,0,1,6,8
4.07,5.08,0.14,0.0,62.53,99.94,1,2,0,1,6,8
4.36,0.0,20.7,0.0,100.0,20.61,1,2,0,1,6,9
4.54,0.0,26.5,0.0,100.0,16.89,1,2,0,1,6,9
4.43,0.0,26.39,0.0,100.0,16.56,1,2,0,1,6,9
4.0,0.0,20.99,0.0,100.0,18.72,1,2,0,1,6,9
4.25,0.0,23.33,0.0,100.0,17.92,1,2,0,1,6,10
4.28,0.0,23.33,0.0,100.0,18.04,1,2,0,1,6,10
3.82,0.0,19.73,0.0,100.0,19.01,1,2,0,1,6,10
4.32,0.0,26.89,0.0,100.0,15.86,1,2,0,1,6,10
3.46,0.0,17.93,0.0,100.0,18.95,1,2,0,1,6,11
4.0,0.0,9.9,0.0,100.0,37.46,1,2,0,1,6,11
3.49,0.0,7.06,0.0,100.0,44.31,1,2,0,1,6,11
3.71,0.0,7.63,0.0,100.0,43.73,1,2,0,1,6,11
3.89,0.0,7.42,0.0,100.0,46.43,1,2,0,1,6,12
3.53,0.0,14.08,0.0,100.0,24.32,1,2,0,1,6,12
4.25,0.0,24.91,0.0,100.0,16.82,1,2,0,1,6,12
3.56,0.0,17.39,0.0,100.0,20.06,1,2,0,1,6,12
4.03,0.0,22.54,0.0,100.0,17.6,1,2,0,1,6,13
3.64,0.0,19.69,0.0,100.0,18.18,1,2,0,1,6,13
3.53,0.0,18.14,0.0,100.0,19.1,1,2,0,1,6,13
4.03,0.0,25.16,0.0,100.0,15.82,1,2,0,1,6,13
3.38,0.0,17.75,0.0,100.0,18.71,1,2,0,1,6,14
3.74,0.0,20.92,0.0,100.0,17.6,1,2,0,1,6,14
3.82,0.0,21.67,0.0,100.0,17.36,1,2,0,1,6,14
3.46,0.0,17.5,0.0,100.0,19.4,1,2,0,1,6,14
4.0,0.0,23.0,0.0,100.0,17.13,1,2,0,1,6,15
3.64,0.0,18.9,0.0,100.0,18.91,1,2,0,1,6,15
3.42,0.0,17.42,0.0,100.0,19.26,1,2,0,1,6,15
4.18,0.0,24.3,0.0,100.0,16.95,1,2,0,1,6,15
3.53,0.0,18.43,0.0,100.0,18.81,1,2,0,1,6,16
3.38,0.0,17.6,0.0,100.0,18.86,1,2,0,1,6,16
4.03,0.0,24.73,0.0,100.0,16.08,1,2,0,1,6,16
3.42,0.0,18.18,0.0,100.0,18.49,1,2,0,1,6,16
3.42,0.0,17.71,0.0,100.0,18.96,1,2,0,1,6,17
4.1,0.0,24.91,0.0,100.0,16.24,1,2,0,1,6,17
3.38,0.0,18.0,0.0,100.0,18.46,1,2,0,1,6,17
3.38,0.0,17.82,0.0,100.0,18.64,1,2,0,1,6,17
4.03,0.0,24.62,0.0,100.0,16.15,1,2,0,1,6,18
3.46,0.0,7.96,0.0,100.0,39.86,1,2,0,1,6,18
3.24,0.0,6.23,0.0,100.0,46.14,1,2,0,1,6,18
3.85,0.0,20.88,0.0,100.0,18.13,1,2,0,1,6,18
3.53,0.0,18.94,0.0,100.0,18.32,1,2,0,1,6,19
3.42,0.0,17.86,0.0,100.0,18.81,1,2,0,1,6,19
4.03,0.0,24.19,0.0,100.0,16.43,1,2,0,1,6,19
3.49,0.0,18.65,0.0,100.0,18.39,1,2,0,1,6,19
3.42,0.0,17.82,0.0,100.0,18.85,1,2,0,1,6,20
4.07,0.0,24.16,0.0,100.0,16.61,1,2,0,1,6,20
3.56,0.0,18.79,0.0,100.0,18.62,1,2,0,1,6,20
3.53,0.0,17.68,0.0,100.0,19.58,1,2,0,1,6,20
4.1,0.0,24.16,0.0,100.0,16.73,1,2,0,1,6,21
3.6,0.0,18.97,0.0,100.0,18.64,1,2,0,1,6,21
3.49,0.0,17.6,0.0,100.0,19.45,1,2,0,1,6,21
4.1,0.0,24.41,0.0,100.0,16.56,1,2,0,1,6,21
3.56,0.0,18.18,0.0,100.0,19.22,1,2,0,1,6,22
3.31,1.15,10.01,0.0,94.46,31.4,1,2,0,1,6,22
3.82,4.25,0.0,0.0,66.85,100.0,1,2,0,1,6,22
3.24,3.35,0.0,0.0,69.52,100.0,1,2,0,1,6,22
3.24,3.2,0.0,0.0,71.15,100.0,1,2,0,1,6,23
3.82,3.46,0.0,0.0,74.12,100.0,1,2,0,1,6,23
3.1,2.56,0.0,0.0,77.11,100.0,1,2,0,1,6,23
3.31,2.92,0.0,0.0,74.99,100.0,1,2,0,1,6,23
3.6,3.28,0.0,0.0,73.92,100.0,1,2,0,1,6,0
3.13,2.74,0.0,0.0,75.24,100.0,1,3,0,1,7,0
3.49,3.17,0.0,0.0,74.02,100.0,1,3,0,1,7,0
3.64,3.6,0.0,0.0,71.1,100.0,1,3,0,1,7,0
3.2,3.02,0.0,0.0,72.73,100.0,1,3,0,1,7,1
3.56,3.6,0.0,0.0,70.31,100.0,1,3,0,1,7,1
3.49,3.6,0.0,0.0,69.61,100.0,1,3,0,1,7,1
3.31,3.2,0.0,0.0,71.9,100.0,1,3,0,1,7,1
3.74,4.28,0.0,0.0,65.8,100.0,1,3,0,1,7,2
3.38,3.38,0.0,0.0,70.71,100.0,1,3,0,1,7,2
3.17,3.02,0.0,0.0,72.4,100.0,1,3,0,1,7,2
3.89,4.32,0.0,0.0,66.92,100.0,1,3,0,1,7,2
3.35,3.17,0.0,0.0,72.64,100.0,1,3,0,1,7,3
3.28,3.28,0.0,0.0,70.71,100.0,1,3,0,1,7,3
3.82,4.14,0.0,0.0,67.81,100.0,1,3,0,1,7,3
3.24,3.2,0.0,0.0,71.15,100.0,1,3,0,1,7,3
3.42,3.6,0.0,0.0,68.87,100.0,1,3,0,1,7,4
3.71,3.92,0.0,0.0,68.74,100.0,1,3,0,1,7,4
3.24,3.31,0.0,0.0,69.95,100.0,1,3,0,1,7,4
3.67,4.18,0.0,0.0,65.98,100.0,1,3,0,1,7,4
3.38,3.6,0.0,0.0,68.45,100.0,1,3,0,1,7,5
3.24,3.28,0.0,0.0,70.28,100.0,1,3,0,1,7,5
3.96,4.36,0.0,0.0,67.23,100.0,1,3,0,1,7,5
3.24,3.31,0.0,0.0,69.95,100.0,1,3,0,1,7,5
3.31,3.64,0.0,0.0,67.28,100.0,1,3,0,1,7,6
3.82,4.39,0.0,0.0,65.64,100.0,1,3,0,1,7,6
3.24,3.28,0.0,0.0,70.28,100.0,1,3,0,1,7,6
3.53,3.71,0.0,0.0,68.93,100.0,1,3,0,1,7,6
3.64,4.1,0.0,0.0,66.39,100.0,1,3,0,1,7,7
3.2,3.64,0.0,0.0,66.03,100.0,1,3,0,1,7,7
3.67,4.54,0.0,0.0,62.87,100.0,1,3,0,1,7,7
3.46,4.21,0.0,0.0,63.49,100.0,1,3,0,1,7,7
3.28,3.82,0.0,0.0,65.14,100.0,1,3,0,1,7,8
3.82,4.86,0.0,0.0,61.8,100.0,1,3,0,1,7,8
3.35,4.03,0.0,0.0,63.92,100.0,1,3,0,1,7,8
3.28,3.85,0.18,0.0,64.85,99.85,1,3,0,1,7,8
4.14,0.0,19.3,0.0,100.0,20.97,1,3,0,1,7,9
3.56,0.0,17.21,0.0,100.0,20.26,1,3,0,1,7,9
3.71,0.0,18.04,0.0,100.0,20.14,1,3,0,1,7,9
4.1,0.0,22.93,0.0,100.0,17.6,1,3,0,1,7,9
3.56,0.0,17.21,0.0,100.0,20.26,1,3,0,1,7,10
3.82,0.0,19.91,0.0,100.0,18.84,1,3,0,1,7,10
3.96,0.0,21.35,0.0,100.0,18.24,1,3,0,1,7,10
3.56,0.0,17.28,0.0,100.0,20.18,1,3,0,1,7,10
3.92,0.0,21.35,0.0,100.0,18.06,1,3,0,1,7,11
3.64,0.0,7.24,0.0,100.0,44.92,1,3,0,1,7,11
3.42,0.0,5.08,0.0,100.0,55.85,1,3,0,1,7,11
3.82,0.0,6.59,0.0,100.0,50.15,1,3,0,1,7,11
3.64,0.0,5.69,0.0,100.0,53.89,1,3,0,1,7,12
3.53,0.0,13.21,0.0,100.0,25.82,1,3,0,1,7,12
4.1,0.0,22.46,0.0,100.0,17.96,1,3,0,1,7,12
3.74,0.0,17.96,0.0,100.0,20.39,1,3,0,1,7,12
3.64,0.0,16.81,0.0,100.0,21.16,1,3,0,1,7,13
4.18,0.0,23.4,0.0,100.0,17.58,1,3,0,1,7,13
3.64,0.0,16.85,0.0,100.0,21.12,1,3,0,1,7,13
3.56,0.0,16.85,0.0,100.0,20.67,1,3,0,1,7,13
4.21,0.0,23.58,0.0,100.0,17.58,1,3,0,1,7,14
3.6,0.0,16.74,0.0,100.0,21.02,1,3,0,1,7,14
3.56,0.0,16.74,0.0,100.0,20.8,1,3,0,1,7,14
4.21,0.0,22.61,0.0,100.0,18.31,1,3,0,1,7,14
3.6,0.0,16.63,0.0,100.0,21.16,1,3,0,1,7,15
3.6,0.0,16.6,0.0,100.0,21.19,1,3,0,1,7,15
4.18,0.0,22.79,0.0,100.0,18.04,1,3,0,1,7,15
3.6,0.0,16.74,0.0,100.0,21.02,1,3,0,1,7,15
3.64,0.0,16.7,0.0,100.0,21.3,1,3,0,1,7,16
4.21,0.0,23.8,0.0,100.0,17.42,1,3,0,1,7,16
3.49,0.0,16.99,0.0,100.0,20.12,1,3,0,1,7,16
3.53,0.0,16.99,0.0,100.0,20.34,1,3,0,1,7,16
4.14,0.0,23.72,0.0,100.0,17.19,1,3,0,1,7,17
3.56,0.0,16.85,0.0,100.0,20.67,1,3,0,1,7,17
3.64,0.0,16.88,0.0,100.0,21.08,1,3,0,1,7,17
4.14,0.0,24.01,0.0,100.0,16.99,1,3,0,1,7,17
3.49,0.0,17.35,0.0,100.0,19.72,1,3,0,1,7,18
3.35,0.0,6.41,0.0,100.0,46.32,1,3,0,1,7,18
3.96,0.0,7.78,0.0,100.0,45.36,1,3,0,1,7,18
3.56,0.0,14.69,0.0,100.0,23.55,1,3,0,1,7,18
3.56,0.0,17.75,0.0,100.0,19.66,1,3,0,1,7,19
4.07,0.0,23.4,0.0,100.0,17.14,1,3,0,1,7,19
3.56,0.0,17.17,0.0,100.0,20.3,1,3,0,1,7,19
3.67,0.0,18.72,0.0,100.0,19.24,1,3,0,1,7,19
4.07,0.0,22.86,0.0,100.0,17.53,1,3,0,1,7,20
3.6,0.0,17.14,0.0,100.0,20.56,1,3,0,1,7,20
3.74,0.0,18.68,0.0,100.0,19.63,1,3,0,1,7,20
4.0,0.0,21.49,0.0,100.0,18.3,1,3,0,1,7,20
3.6,0.0,16.92,0.0,100.0,20.81,1,3,0,1,7,21
3.85,0.0,19.69,0.0,100.0,19.19,1,3,0,1,7,21
4.0,0.0,21.28,0.0,100.0,18.47,1,3,0,1,7,21
3.67,0.0,16.88,0.0,100.0,21.25,1,3,0,1,7,21
3.92,0.0,20.02,0.0,100.0,19.22,1,3,0,1,7,22
3.82,1.48,13.36,0.0,93.25,27.49,1,3,0,1,7,22
3.31,4.36,0.0,0.0,60.47,100.0,1,3,0,1,7,22
3.6,5.08,0.0,0.0,57.82,100.0,1,3,0,1,7,22
3.64,4.82,0.0,0.0,60.26,100.0,1,3,0,1,7,23
3.24,3.64,0.0,0.0,66.49,100.0,1,3,0,1,7,23
3.64,4.54,0.0,0.0,62.55,100.0,1,3,0,1,7,23
3.42,4.1,0.0,0.0,64.06,100.0,1,3,0,1,7,23
3.28,3.85,0.0,0.0,64.85,100.0,1,3,0,1,7,0
3.78,5.15,0.0,0.0,59.17,100.0,0,1,0,1,8,0
3.38,4.32,0.0,0.0,61.62,100.0,0,1,0,1,8,0
3.31,4.25,0.0,0.0,61.45,100.0,0,1,0,1,8,0
3.89,5.76,0.0,0.0,55.97,100.0,0,1,0,1,8,1
3.35,4.32,0.0,0.0,61.28,100.0,0,1,0,1,8,1
3.31,4.25,0.0,0.0,61.45,100.0,0,1,0,1,8,1
4.0,5.83,0.0,0.0,56.57,100.0,0,1,0,1,8,1
3.31,4.32,0.0,0.0,60.82,100.0,0,1,0,1,8,2
3.42,4.68,0.0,0.0,59.0,100.0,0,1,0,1,8,2
3.89,6.05,0.0,0.0,54.08,100.0,0,1,0,1,8,2
3.38,4.68,0.0,0.0,58.55,100.0,0,1,0,1,8,2
3.56,5.11,0.0,0.0,57.16,100.0,0,1,0,1,8,3
3.78,5.76,0.0,0.0,54.87,100.0,0,1,0,1,8,3
3.38,4.64,0.0,0.0,58.88,100.0,0,1,0,1,8,3
3.64,5.36,0.0,0.0,56.18,100.0,0,1,0,1,8,3
3.6,5.29,0.0,0.0,56.26,100.0,0,1,0,1,8,4
3.46,4.54,0.0,0.0,60.61,100.0,0,1,0,1,8,4
3.74,5.69,0.0,0.0,54.93,100.0,0,1,0,1,8,4
3.53,4.93,0.0,0.0,58.22,100.0,0,1,0,1,8,4
3.38,4.54,0.0,0.0,59.72,100.0,0,1,0,1,8,5
3.85,5.94,0.0,0.0,54.39,100.0,0,1,0,1,8,5
3.49,4.61,0.0,0.0,60.36,100.0,0,1,0,1,8,5
3.35,4.57,0.0,0.0,59.12,100.0,0,1,0,1,8,5
3.92,6.23,0.0,0.0,53.26,100.0,0,1,0,1,8,6
3.35,4.43,0.0,0.0,60.32,100.0,0,1,0,1,8,6
3.35,4.32,0.0,0.0,61.28,100.0,0,1,0,1,8,6
3.92,5.87,0.0,0.0,55.54,100.0,0,1,0,1,8,6
3.38,4.32,0.0,0.0,61.62,100.0,0,1,0,1,8,7
3.35,4.46,0.0,0.0,60.06,100.0,0,1,0,1,8,7
5.83,6.34,0.0,0.0,67.69,100.0,0,1,0,1,8,7
6.41,5.94,0.0,0.0,73.35,100.0,0,1,0,1,8,7
6.73,5.11,0.0,0.0,79.64,100.0,0,1,0,1,8,8
49.93,32.36,0.0,0.02,83.92,100.0,0,1,0,1,8,8
81.36,56.23,0.0,0.04,82.26,100.0,0,1,0,1,8,8
114.95,42.34,0.0,0.05,93.84,100.0,0,1,0,1,8,9
108.04,30.56,0.0,0.05,96.22,100.0,0,1,2,1,8,9
95.26,27.58,0.0,0.04,96.06,100.0,0,1,2,1,8,9
108.97,47.23,0.0,0.05,91.75,100.0,0,1,2,1,8,10
107.14,45.07,0.0,0.05,92.18,100.0,0,1,1,1,8,10
95.08,37.44,0.0,0.04,93.05,100.0,0,1,1,1,8,11
116.24,65.95,0.0,0.05,86.98,100.0,0,1,1,1,8,11
120.02,65.63,0.0,0.06,87.74,100.0,0,1,1,1,8,12
9.65,0.72,20.63,0.0,99.72,42.37,0,1,2,1,8,12
8.71,0.0,26.32,0.0,100.0,31.42,0,1,2,1,8,12
8.86,0.0,25.7,0.0,100.0,32.59,0,1,2,1,8,12
8.75,0.0,25.7,0.0,100.0,32.23,0,1,2,1,8,13
59.54,25.56,5.69,0.03,91.89,99.55,0,1,2,1,8,13
76.14,37.66,0.0,0.03,89.63,100.0,0,1,2,1,8,13
111.85,55.62,0.0,0.05,89.54,100.0,0,1,2,1,8,13
121.07,53.42,0.0,0.06,91.49,100.0,0,1,2,1,8,14
95.04,44.28,0.0,0.04,90.64,100.0,0,1,2,1,8,14
108.14,45.68,0.0,0.05,92.12,100.0,0,1,2,1,8,14
93.17,33.12,0.0,0.04,94.22,100.0,0,1,2,1,8,14
83.84,27.94,0.0,0.04,94.87,100.0,0,1,2,1,8,15
111.89,43.13,0.0,0.05,93.31,100.0,0,1,2,1,8,15
111.02,44.14,0.0,0.05,92.92,100.0,0,1,2,1,8,15
112.68,49.79,0.0,0.05,91.47,100.0,0,1,2,1,8,16
82.22,35.82,0.0,0.04,91.68,100.0,0,1,2,1,8,16
96.88,35.14,0.0,0.04,94.01,100.0,0,1,2,1,8,16
100.58,36.29,0.0,0.05,94.06,100.0,0,1,2,1,8,17
101.66,29.59,0.0,0.05,96.02,100.0,0,1,1,1,8,17
37.73,1.01,9.0,0.02,99.96,97.27,0,1,1,1,8,17
33.48,0.0,9.47,0.02,100.0,96.22,0,1,1,1,8,18
74.02,33.95,0.58,0.03,90.9,100.0,0,1,1,1,8,18
117.14,46.3,0.0,0.05,93.0,100.0,0,1,1,1,8,19
70.74,24.23,0.0,0.03,94.6,100.0,0,1,1,1,8,19
107.89,46.94,0.0,0.05,91.7,100.0,0,1,1,1,8,19
103.43,40.9,0.0,0.05,92.99,100.0,0,1,2,1,8,20
109.33,40.28,0.0,0.05,93.83,100.0,0,1,2,1,8,20
96.73,23.29,0.97,0.04,97.22,99.99,0,1,2,1,8,21
13.57,0.14,20.3,0.01,99.99,55.57,0,1,2,1,8,21
5.36,0.0,26.03,0.0,100.0,20.17,0,1,2,1,8,21
5.18,0.0,25.99,0.0,100.0,19.55,0,1,2,1,8,21
5.22,0.0,25.96,0.0,100.0,19.71,0,1,2,1,8,22
5.0,1.98,14.65,0.0,92.98,32.3,0,1,1,1,8,22
4.75,5.15,0.0,0.0,67.8,100.0,0,1,1,1,8,22
4.72,5.0,0.0,0.0,68.65,100.0,0,1,1,1,8,22
4.75,5.0,0.0,0.0,68.87,100.0,0,1,1,1,8,23
4.72,4.28,0.0,0.0,74.08,100.0,0,1,0,1,8,23
4.64,4.07,0.0,0.0,75.18,100.0,0,1,0,1,8,23
4.64,4.1,0.0,0.0,74.94,100.0,0,1,0,1,8,23
4.68,4.28,0.0,0.0,73.79,100.0,0,1,0,1,8,0
4.68,4.18,0.0,0.0,74.58,100.0,0,5,0,1,9,0
4.75,4.36,0.0,0.0,73.67,100.0,0,5,0,1,9,0
4.68,4.46,0.0,0.0,72.39,100.0,0,5,0,1,9,0
4.68,4.39,0.0,0.0,72.93,100.0,0,5,0,1,9,1
4.68,4.32,0.0,0.0,73.48,100.0,0,5,0,1,9,1
4.72,4.21,0.0,0.0,74.63,100.0,0,5,0,1,9,1
4.75,4.39,0.0,0.0,73.44,100.0,0,5,0,1,9,1
4.75,4.21,0.0,0.0,74.84,100.0,0,5,0,1,9,2
4.64,4.25,0.0,0.0,73.74,100.0,0,5,0,1,9,2
4.68,4.25,0.0,0.0,74.03,100.0,0,5,0,1,9,2
4.72,4.28,0.0,0.0,74.08,100.0,0,5,0,1,9,2
4.75,4.39,0.0,0.0,73.44,100.0,0,5,0,1,9,3
4.72,4.57,0.0,0.0,71.84,100.0,0,5,0,1,9,3
4.72,4.32,0.0,0.0,73.77,100.0,0,5,0,1,9,3
4.68,4.5,0.0,0.0,72.08,100.0,0,5,0,1,9,3
4.72,4.46,0.0,0.0,72.68,100.0,0,5,0,1,9,4
4.68,4.14,0.0,0.0,74.9,100.0,0,5,0,1,9,4
4.72,4.07,0.0,0.0,75.73,100.0,0,5,0,1,9,4
4.68,4.18,0.0,0.0,74.58,100.0,0,5,0,1,9,4
4.64,3.92,0.0,0.0,76.39,100.0,0,5,0,1,9,5
4.64,4.0,0.0,0.0,75.74,100.0,0,5,0,1,9,5
4.68,3.89,0.0,0.0,76.9,100.0,0,5,0,1,9,5
4.75,3.89,0.0,0.0,77.37,100.0,0,5,0,1,9,5
4.68,4.03,0.0,0.0,75.78,100.0,0,5,0,1,9,6
4.68,3.82,0.0,0.0,77.47,100.0,0,5,0,1,9,6
4.68,3.78,0.0,0.0,77.79,100.0,0,5,0,1,9,6
4.0,2.88,0.0,0.0,81.15,100.0,0,5,0,1,9,6
4.57,3.89,0.0,0.0,76.15,100.0,0,5,0,1,9,7
4.1,3.28,0.0,0.0,78.09,100.0,0,5,0,1,9,7
5.18,3.42,0.0,0.0,83.45,100.0,0,5,0,1,9,7
7.13,4.07,0.0,0.0,86.85,100.0,0,5,0,1,9,7
37.8,28.76,0.0,0.02,79.58,100.0,0,5,0,1,9,8
99.43,59.69,0.0,0.05,85.74,100.0,0,5,0,1,9,8
83.74,56.99,0.0,0.04,82.67,100.0,0,5,0,1,9,8
102.71,66.67,0.0,0.05,83.88,100.0,0,5,0,1,9,8
123.19,57.46,0.0,0.06,90.63,100.0,0,5,2,1,9,9
105.66,33.44,0.0,0.05,95.34,100.0,0,5,2,1,9,9
106.42,33.55,0.0,0.05,95.37,100.0,0,5,1,1,9,10
120.02,48.74,0.0,0.06,92.65,100.0,0,5,1,1,9,10
116.68,43.74,0.0,0.05,93.64,100.0,0,5,1,1,9,11
106.49,55.62,0.0,0.05,88.64,100.0,0,5,1,1,9,11
107.64,50.11,0.0,0.05,90.66,100.0,0,5,1,1,9,12
14.58,4.14,19.37,0.01,96.2,60.14,0,5,2,1,9,12
8.39,0.0,26.32,0.0,100.0,30.37,0,5,2,1,9,12
8.6,0.0,25.78,0.0,100.0,31.64,0,5,2,1,9,12
14.62,0.0,20.56,0.01,100.0,57.95,0,5,2,1,9,13
84.92,20.56,2.59,0.04,97.19,99.95,0,5,2,1,9,13
103.64,33.88,0.0,0.05,95.05,100.0,0,5,2,1,9,13
105.91,36.04,0.0,0.05,94.67,100.0,0,5,2,1,9,14
106.99,34.78,0.0,0.05,95.1,100.0,0,5,2,1,9,14
66.74,23.29,0.0,0.03,94.42,100.0,0,5,2,1,9,15
71.14,23.62,0.0,0.03,94.91,100.0,0,5,2,1,9,15
112.03,37.55,0.0,0.05,94.82,100.0,0,5,2,1,9,15
110.05,34.24,0.0,0.05,95.49,100.0,0,5,2,1,9,16
105.84,34.52,0.0,0.05,95.07,100.0,0,5,2,1,9,16
